"ID","Origen","Fecha","Tipo","Monto ($)","Emisor/Receptor","Concepto","Grupo / Teléfono","Detalles / Texto"
"-OsfPJfCbT5qNcmLN9Bt","WhatsApp Bot","2026-05-15T11:33:01.287Z","checkpoint","0","Grupo WhatsApp","Operativo sobre Avenida San Martín","Choferes de Uber.!! ","Richard"
"-OsfPNd4EjKKVb7bsK0Z","WhatsApp Bot","2026-05-15T11:33:17.534Z","police","0","Grupo WhatsApp","Control de Prefectura","Choferes de Uber.!! ","Si en prefectura"
"-OsfPNgHCm7h_vCFgBqQ","WhatsApp Bot","2026-05-15T11:33:17.740Z","checkpoint","0","Grupo WhatsApp","Consulta por actividad o control en Ruta A012 y el cruce con la vía del tren.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Algo en ao12 y la vía?"
"-OsfYHVTbD9oyoAlaR4P","WhatsApp Bot","2026-05-15T12:12:11.704Z","checkpoint","0","Grupo WhatsApp","Consulta por operativo o incidente en peaje","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buen día. Algo por el peaje, mano a Rosario?"
"-Osf_thxh-lUfmYPhQc2","WhatsApp Bot","2026-05-15T12:23:36.599Z","checkpoint","0","Grupo WhatsApp","Consulta por operativos o controles en la ruta que conecta Fighiera con Villa Constitución.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Buen día , algo de fighiera a villa constitución"
"-Osfa943UHEttT6CVmNk","WhatsApp Bot","2026-05-15T12:24:43.614Z","police","0","Grupo WhatsApp","Potente operativo de tránsito con policía motorizada, grúa para motos y jefe de división.","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧MENDOZA Y LAVALLE .. LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS🛵🏍️🛵🏍️ A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA... EVITEN ZONA!!!🚧📛📛🚧*"
"-Osfdncx42QED5qwreza","WhatsApp Bot","2026-05-15T12:40:40.287Z","municipal","0","Grupo WhatsApp","Control de tránsito municipal en Granadero Baigorria.","DIDI - Uber Rosario","Esto pasa en Granadero Baigorria. Tránsito de GB. 

https://www.facebook.com/share/v/1Ee76LzVeQ/"
"-Osfe3Nv-CuryBL4gTEk","WhatsApp Bot","2026-05-15T12:41:48.893Z","checkpoint","0","Grupo WhatsApp","Control de acceso en la zona de lagos desde la autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso lagos por autopista"
"-OsfnA22iWiBXDQJ1Aa_","WhatsApp Bot","2026-05-15T13:21:35.461Z","checkpoint","0","Grupo WhatsApp","Advertencia sobre cómo mostrar documentación durante un control","DIDI - Uber Rosario","Igual em caso de tener q mostrar documentacion mostrar solo mi argentina,  no las otras app que tenes"
"-Osfoci-WDE9kg7ZtqzF","WhatsApp Bot","2026-05-15T13:27:59.138Z","checkpoint","0","Grupo WhatsApp","Yo tengo documentacion fisica y si veo un operativo lo esquivo y si no lo veo apago la app","DIDI - Uber Rosario","Yo tengo documentacion fisica y si veo un operativo lo esquivo y si no lo veo apago la app"
"-Osfp6KmCyJsXGjrTCD-","WhatsApp Bot","2026-05-15T13:30:04.564Z","checkpoint","0","Grupo WhatsApp","Control en 27 y Ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","27 y Ruta control"
"-Osfp8pDEa2aApi-iIho","WhatsApp Bot","2026-05-15T13:30:14.768Z","checkpoint","0","Grupo WhatsApp","Operativo establecido en la calle 27","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Pero parando por 27"
"-OsfpR76t8U0vD3SjfgZ","WhatsApp Bot","2026-05-15T13:31:29.705Z","checkpoint","0","Grupo WhatsApp","Operativo o control genérico entre Arroyo Seco y Alvear.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Algo de arroyo asta Alvear"
"-OsfpT_hMURlkoCMNrC5","WhatsApp Bot","2026-05-15T13:31:39.791Z","checkpoint","0","Grupo WhatsApp","Operativo en Calle 21","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Por 21"
"-Osg-MXL48dEyjE9ilUO","WhatsApp Bot","2026-05-15T14:19:14.488Z","municipal","0","Grupo WhatsApp","En un ato común, pero atrás porque el la tiene clara y los zorros no oaran Uber 🤣","Choferes de Uber.!! ","En un ato común, pero atrás porque el la tiene clara y los zorros no oaran Uber 🤣"
"-OsglKVyJj3pgPTRcedC","WhatsApp Bot","2026-05-15T17:53:11.264Z","police","0","Grupo WhatsApp","*🚧📛📛🚧ENTRE RÍOS ENTRE SAN JUAN Y MENDOZA.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON EL CA","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧ENTRE RÍOS ENTRE SAN JUAN Y MENDOZA.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION SEBASTIAN VALLEJOS (ALIAS ESPALDA Y OLOR A PATA) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA!!!🚧📛📛🚧*"
"-OsgnJ_yCbG_yd6c4Mhr","WhatsApp Bot","2026-05-15T18:01:51.776Z","checkpoint","0","Grupo WhatsApp","Consulta por posibles operativos o incidentes en la ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","ALGO DE ARROYO A LAGOS X RUTA?"
"-OsgrlgWZ10Sc6LsSEr9","WhatsApp Bot","2026-05-15T18:21:19.555Z","radar","0","Grupo WhatsApp","Radar antes de Cerrito","Solo Operativos de TRÁNSITO!!! 2","BsAs antes de cerrito, radar"
"-OsgroH-MIullY_Vzqv3","WhatsApp Bot","2026-05-15T18:21:30.146Z","checkpoint","0","Grupo WhatsApp","Operativo reportado hasta Pueblo Esther.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Hasta pueblo esther"
"-Osgthlq2HG4RpvPD2O9","WhatsApp Bot","2026-05-15T18:29:47.800Z","checkpoint","0","Grupo WhatsApp","Se están preparando para un operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Se están preparando entre libertad y ruta 21"
"-Osgtmq2l2q_w1t7x7A6","WhatsApp Bot","2026-05-15T18:30:08.549Z","checkpoint","0","Grupo WhatsApp","Posible operativo o control en Arroyo Seco.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Arroyo seco"
"-OshAcPwM0nhFXJLPZQY","WhatsApp Bot","2026-05-15T19:48:04.440Z","checkpoint","0","Grupo WhatsApp","*🚩🏁🚩ENTRE RÍOS ENTRE SAN JUAN Y MENDOZA.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩* 

*🚩?","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩ENTRE RÍOS ENTRE SAN JUAN Y MENDOZA.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩* 

*🚩🏁🚩GORRITI AL 400 Y ECHEVERRIA..... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-OshK_Ds9lHj5j88IkWC","WhatsApp Bot","2026-05-15T20:31:32.820Z","checkpoint","0","Grupo WhatsApp","Consulta por posible operativo en Pueblo Esther.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Algo en pueblo esther ?"
"-OshXpg6kQ3e_sKMerCe","WhatsApp Bot","2026-05-15T21:29:28.099Z","checkpoint","0","Grupo WhatsApp","Operativo detectado en la zona.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Solo operativo"
"-Oshg0OvW7pNE5zqtL-9","WhatsApp Bot","2026-05-15T22:09:35.383Z","checkpoint","0","Grupo WhatsApp","Control vehicular en Fighiera","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control fighiera antes ypf"
"-OshiSEP0RrWn49mCSxT","WhatsApp Bot","2026-05-15T22:20:13.689Z","checkpoint","0","Grupo WhatsApp","Consulta por operativo en Independencia y El Cristo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Algo en el cristo x independencia?"
"-OshlEhPiNjOLcD0vqOr","WhatsApp Bot","2026-05-15T22:32:24.691Z","municipal","0","Grupo WhatsApp","Presencia de inspectores de tránsito (zorros) en zona de la terminal y Bioceres Arena","Solo Operativos de TRÁNSITO!!! 2","Zona de la terminal, bioceres arena y por calle córdoba lleno de zorros por las dudas evitar"
"-OshnYkx3ChuDZcoLGj4","WhatsApp Bot","2026-05-15T22:42:31.127Z","police","0","Grupo WhatsApp","Operativo de tránsito con alcoholemia y policía vial en ambas manos","Solo Operativos de TRÁNSITO!!! 2","*🚧🚦🚦🚧RUTA 21 Y PERONI EN PUEBLO ESTHER.... OPERATIVO DE TRÁNSITO (EL CAU control y asistencia urbana) CON ALCOHOLEMIA Y POLICIA VIAL AMBAS MANOS🚧🚦🚦🚧*"
"-Osi-WqBlnGkNjzickvZ","WhatsApp Bot","2026-05-15T23:39:11.141Z","checkpoint","0","Grupo WhatsApp","Consulta sobre posible operativo o incidente en A012 y las vías","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Ay algo en la a012 y las vías ??"
"-Osi5bOcPxMgYWIFipWf","WhatsApp Bot","2026-05-16T00:05:46.764Z","checkpoint","0","Grupo WhatsApp","Control por belgrano antes de mitre","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control por belgrano antes de mitre"
"-OtzwvS5-jkM4vAdUeqB","WhatsApp Bot","2026-05-31T21:32:19.169Z","checkpoint","0","Grupo WhatsApp","Control en tecnolagos recién pase","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en tecnolagos recién pase"
"-Ou-7xzhnD-sbU5QNYHO","WhatsApp Bot","2026-05-31T22:24:55.303Z","checkpoint","0","Grupo WhatsApp","Sigue el control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el control"
"-Ou-A3A1gmmfAv3BVisF","WhatsApp Bot","2026-05-31T22:34:04.892Z","checkpoint","0","Grupo WhatsApp","No hay control. Tránsito está por la inauguración de la estación nuev","🚔🚨Operativos🚓 Arroyo Seco y alrededores","No hay control. Tránsito está por la inauguración de la estación nuev"
"-Ou-BBbxK4Fg12xTX_MC","WhatsApp Bot","2026-05-31T22:39:01.655Z","accident","0","Grupo WhatsApp","tuve un choque y no me cierra la puerta, el auto lo uso solo para trabajar, por eso busco mas que na","DIDI - Uber Rosario","tuve un choque y no me cierra la puerta, el auto lo uso solo para trabajar, por eso busco mas que nada precio. Gracias."
"-Ou-HjNu3BrmpXcEG5W_","WhatsApp Bot","2026-05-31T23:07:36.915Z","police","0","Grupo WhatsApp","Transito y policía en la 9","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Transito y policía en la 9"
"-Ou-IdLGtkjkHdgcoYSJ","WhatsApp Bot","2026-05-31T23:11:34.315Z","firetruck","0","Grupo WhatsApp","Dejame que me agarre la loca lo prendo fuego","DIDI - Uber Rosario","Dejame que me agarre la loca lo prendo fuego"
"-Ou-ZvsDeQAgj8s3OH4P","WhatsApp Bot","2026-06-01T00:27:06.663Z","checkpoint","0","Grupo WhatsApp","*🚧📛📛🚧SALTA Y RICHIERI Y ALRREDEDORES.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEM","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧SALTA Y RICHIERI Y ALRREDEDORES.... LLEGANDO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON LA JEFA DE DIVISION TERESA BARBOSA ( COIMERA Y CHOBORRA) EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou-uz7jl5x9HPTr7IXD","WhatsApp Bot","2026-06-01T02:03:27.176Z","checkpoint","0","Grupo WhatsApp","Control por san martin a la altura de 9 de julio","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control por san martin a la altura de 9 de julio"
"-Ou0-G5dgBxo90AoHiW9","WhatsApp Bot","2026-06-01T02:26:31.490Z","checkpoint","0","Grupo WhatsApp","*🚧📛📛🚧OVIDIOS LAGOS Y CATAMARCA Y ALRREDEDORES....SE MUDÓ EL POTENTE OPERATIVO DE TRÁNSITO CON AL","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧OVIDIOS LAGOS Y CATAMARCA Y ALRREDEDORES....SE MUDÓ EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON LA JEFA DE DIVISION TERESA BARBOSA ( COIMERA Y CHOBORRA) EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou0-HjlJuArXkMD3L82","WhatsApp Bot","2026-06-01T02:26:38.218Z","checkpoint","0","Grupo WhatsApp","*🚧📛📛🚧OVIDIOS LAGOS Y CATAMARCA Y ALRREDEDORES....SE MUDÓ EL POTENTE OPERATIVO DE TRÁNSITO CON AL","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧OVIDIOS LAGOS Y CATAMARCA Y ALRREDEDORES....SE MUDÓ EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON LA JEFA DE DIVISION TERESA BARBOSA ( COIMERA Y CHOBORRA) EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou1qiOGsb-i71IG-5qR","WhatsApp Bot","2026-06-01T11:04:04.458Z","municipal","0","Grupo WhatsApp","Accidente en frente de la Shell de pueblo esther. Tránsito lento","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Accidente en frente de la Shell de pueblo esther. Tránsito lento"
"-Ou20BrezuYdxwRpDUTy","WhatsApp Bot","2026-06-01T11:49:50.727Z","police","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE O","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... A PARTIR DE ESA HORA EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou21ICWBJGVQH6ac1Wf","WhatsApp Bot","2026-06-01T11:54:38.843Z","traffic","0","Grupo WhatsApp","Tránsito libre y sin demoras en el acceso a la ciudad","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Acceso arroyo libre ahora"
"-Ou2DEt-7SFG4BT_fLIQ","WhatsApp Bot","2026-06-01T12:46:50.974Z","checkpoint","0","Grupo WhatsApp","Operativo en el acceso de lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el acceso de lagos por autopista"
"-Ou2DEvpGjVYdrDHR_ir","WhatsApp Bot","2026-06-01T12:46:51.155Z","checkpoint","0","Grupo WhatsApp","Operativo en el acceso de lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el acceso de lagos por autopista"
"-Ou2_zbsIjO7JLLgsgLN","WhatsApp Bot","2026-06-01T14:30:35.790Z","checkpoint","0","Grupo WhatsApp","Sigue el control en pueblo Esther???","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el control en pueblo Esther???"
"-Ou2zM_nnHzlDQjW3GDi","WhatsApp Bot","2026-06-01T16:21:27.575Z","police","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE O","Trabajo","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... A PARTIR DE ESA HORA EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou35GhgzNqjTvz58uzC","WhatsApp Bot","2026-06-01T16:51:38.502Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE O","Trabajo","*🚧📛📛🚧ATENCION PASADAS LAS 9 HS .... MENDOZA Y LAVALLE (COLEGIO PESTALOZZI)... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION RICARDO ROHRER (ALIAS RIO RIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... A PARTIR DE ESA HORA EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou3RuVQf0oCCuwYfHXq","WhatsApp Bot","2026-06-01T18:30:32.755Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧SANTA FE ENTRE BUENOS AIRES Y LAPRIDA.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON ","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧SANTA FE ENTRE BUENOS AIRES Y LAPRIDA.... EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS🛵🏍️🛵🏍️ A FULL IMPACT CON EL JEFE DE DIVISION GUILLERMO GHILARDONI (ALIAS TOPO GIGIO).... EVITEN ZONA!!!🚧📛📛🚧*"
"-Ou3bV3h8pP4nI_S08_k","WhatsApp Bot","2026-06-01T19:16:48.068Z","police","0","Grupo WhatsApp","Estaba la policía a recién avían parado a una chata pero estaban sin conos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Estaba la policía a recién avían parado a una chata pero estaban sin conos"
"-Ou3kdI2CvAIo_uUWSzK","WhatsApp Bot","2026-06-01T19:56:45.146Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩MONTEVIDEO ENTRE PARANÁ Y CARRIEGO.... LIMPIO EL OPERATIVO DE(FISCA) FISCALIZACION DE TRANSPO","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩MONTEVIDEO ENTRE PARANÁ Y CARRIEGO.... LIMPIO EL OPERATIVO DE(FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩* 

*🚩🏁🚩SANTA FE ENTRE BUENOS AIRES Y LAPRIDA.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩*"
"-Ou3pLeE_F0a4l1ss_mH","WhatsApp Bot","2026-06-01T20:17:19.551Z","checkpoint","0","Grupo WhatsApp","En kenedy y la ruta hay operativo?","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En kenedy y la ruta hay operativo?"
"-Ou441P09rn1eFq5L9FS","WhatsApp Bot","2026-06-01T21:25:50.871Z","checkpoint","0","Grupo WhatsApp","Control en salida de Lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Paran a los que salen de lagos"
"-Ou442395bBO6dKbxzWs","WhatsApp Bot","2026-06-01T21:25:53.568Z","police","0","Grupo WhatsApp","Policía y tránsito en acceso autopista lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía y tránsito en acceso autopista lagos"
"-Ou443g-8JN2J3otsRHd","WhatsApp Bot","2026-06-01T21:26:00.214Z","police","0","Grupo WhatsApp","Policía y tránsito en acceso autopista lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía y tránsito en acceso autopista lagos"
"-Ou4F_ppSjNVh-KiDI5b","WhatsApp Bot","2026-06-01T22:16:19.611Z","checkpoint","0","Grupo WhatsApp","Acceso arroyo seco por autopista, solamente control urbano","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Acceso arroyo seco por autopista, solamente control urbano"
"-Ou4FemTOGlMBLS1qpkK","WhatsApp Bot","2026-06-01T22:16:39.871Z","municipal","0","Grupo WhatsApp","Control urbano en acceso Arroyo Seco por autopista.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Acceso arroyo seco por autopista, solamente control urbano"
"-Ou4KhJb3vpLgLh5nX5K","WhatsApp Bot","2026-06-01T22:38:40.962Z","checkpoint","0","Grupo WhatsApp","Operativo frente el ladrillero en pueblo esther.","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo frente el ladrillero en pueblo esther."
"-Ou58mwZUU4ThCKPPBOJ","WhatsApp Bot","2026-06-02T02:26:15.497Z","checkpoint","0","Grupo WhatsApp","Operativo en el Cristo por independencia","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el Cristo por independencia"
"-Ou5Ar7Dw1QD1Dowzk7a","WhatsApp Bot","2026-06-02T02:35:16.913Z","checkpoint","0","Grupo WhatsApp","Operativo en el Cristo por Independencia","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el Cristo por independencia"
"-Ou5MVvN4MJs_bASRKn7","WhatsApp Bot","2026-06-02T03:26:11.705Z","checkpoint","0","Grupo WhatsApp","Control apena dobla Juan b Justo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control apena dobla Juan b Justo"
"-Ou5MXG7CRN4wjxP94ec","WhatsApp Bot","2026-06-02T03:26:17.193Z","police","0","Grupo WhatsApp","Sobre la ruta policia parando","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sobre la ruta policia parando"
"-Ou72IyPvsZXgr5g7Bqk","WhatsApp Bot","2026-06-02T11:17:10.197Z","radar","0","Grupo WhatsApp","Puerta Shopping Junín cámara","Solo Operativos de TRÁNSITO!!! 2","Puerta Shopping Junín cámara"
"-Ou72WtJ5bPWhImQCglp","WhatsApp Bot","2026-06-02T11:18:07.214Z","police","0","Grupo WhatsApp","En barrio MITRE Pavón.  , policía urbano al costado de la ruta por refacciones de la ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En barrio MITRE Pavón.  , policía urbano al costado de la ruta por refacciones de la ruta"
"-Ou78B8Ob75nR4wSQ_x_","WhatsApp Bot","2026-06-02T11:42:50.996Z","traffic","0","Grupo WhatsApp","Transito de funes x cordoba, abajo del puente que va al aeropuerto (mano a funes)","Solo Operativos de TRÁNSITO!!! 2","Transito de funes x cordoba, abajo del puente que va al aeropuerto (mano a funes)"
"-Ou7V6TDE6M2FXgfse3d","WhatsApp Bot","2026-06-02T13:23:01.161Z","traffic","0","Grupo WhatsApp","Ayacucho y battle Ordóñez por Ayacucho ambas manos está tránsito","Solo Operativos de TRÁNSITO!!! 2","Ayacucho y battle Ordóñez por Ayacucho ambas manos está tránsito"
"-Ou7_OBrmYJhfhl8jFXN","WhatsApp Bot","2026-06-02T13:46:04.497Z","police","0","Grupo WhatsApp","Policías en tierra. De sueño","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policías en tierra. De sueño"
"-Ou8SAfbOIm56D-fQwgG","WhatsApp Bot","2026-06-02T17:49:49.192Z","police","0","Grupo WhatsApp","Avenida Francia y centeno por Francia mano al sur policía parando moto y autos","Solo Operativos de TRÁNSITO!!! 2","Avenida Francia y centeno por Francia mano al sur policía parando moto y autos"
"-Ou8SAy-z1gsysRB5sEP","WhatsApp Bot","2026-06-02T17:49:50.369Z","police","0","Grupo WhatsApp","Avenida Francia y centeno por Francia mano al sur policía parando moto y autos","Solo Operativos de TRÁNSITO!!! 2","Avenida Francia y centeno por Francia mano al sur policía parando moto y autos"
"-Ou8Sn7fA2pJlwN65cG5","WhatsApp Bot","2026-06-02T17:52:30.797Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION .... PASADAS LAS 15 HS Y HASTA LAS 17 HS.... PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧ATENCION .... PASADAS LAS 15 HS Y HASTA LAS 17 HS.... PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO.... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION GUILLERMO GHILARDONI (ALIAS GIGIO) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA EN ESOS HORARIOS!!🚧📛📛🚧*"
